"address_id","address","postal_code","city_id"
1003,NULL,NULL,10362
1004,NULL,NULL,10390
1005,NULL,NULL,10397
1006,NULL,NULL,10400
1007,NULL,NULL,10404
1008,NULL,NULL,10408
1009,NULL,NULL,10414
1010,NULL,NULL,10416
1011,NULL,NULL,10432
1012,NULL,NULL,10448
1013,NULL,NULL,10480
1014,NULL,NULL,10483
1015,NULL,NULL,10489
1016,NULL,NULL,10491
1017,NULL,NULL,10492
1018,NULL,NULL,10510
1019,NULL,NULL,10513
1020,NULL,NULL,10515
1021,NULL,NULL,10534
1022,NULL,NULL,10542
1023,NULL,NULL,10544
1024,NULL,NULL,10574
1025,NULL,NULL,10586
1026,NULL,NULL,10587
1027,NULL,NULL,10609
1028,NULL,NULL,10611
1029,NULL,NULL,10622
1030,NULL,NULL,10634
1031,NULL,NULL,10635
1032,NULL,NULL,10648
1033,NULL,NULL,10653
1034,NULL,NULL,10672
1035,NULL,NULL,10691
1036,NULL,NULL,10699
1037,NULL,NULL,10705
1038,NULL,NULL,10706
1039,NULL,NULL,10708
1040,NULL,NULL,10738
1041,NULL,NULL,10740
1042,NULL,NULL,10742
1043,NULL,NULL,10747
1044,NULL,NULL,10751
1045,NULL,NULL,10753
1046,NULL,NULL,10759
1047,NULL,NULL,10778
1048,NULL,NULL,10788
1049,NULL,NULL,10794
1050,NULL,NULL,10800
1051,NULL,NULL,10806
1052,NULL,NULL,10815
1053,NULL,NULL,10830
1054,NULL,NULL,10845
1055,NULL,NULL,10855
1056,NULL,NULL,10857
1057,NULL,NULL,10864
1058,NULL,NULL,10865
1059,NULL,NULL,10890
1060,NULL,NULL,10910
1061,NULL,NULL,10956
1062,NULL,NULL,10957
1063,NULL,NULL,10962
1064,NULL,NULL,10965
1065,NULL,NULL,10967
1066,NULL,NULL,10972
1067,NULL,NULL,10973
1068,NULL,NULL,10985
1069,NULL,NULL,10996
1070,NULL,NULL,10998
1071,NULL,NULL,11017
1072,NULL,NULL,11020
1073,NULL,NULL,11022
1074,NULL,NULL,11040
